dataset_name,task_type,coreset_method,coreset_size,roc_auc,precision,recall,f1_score,baseline_roc_auc,performance_gain
ionosphere_data.csv,Binary Classification,Importance,28,0.9034782608695653,0.8653846153846154,0.9782608695652174,0.9183673469387755,0.9243478260869565,-0.020869565
ionosphere_data.csv,Binary Classification,Reservoir,56,0.9208695652173913,0.8823529411764706,0.9782608695652174,0.9278350515463918,0.9243478260869565,-0.003478261
ionosphere_data.csv,Binary Classification,Gradient,27,0.8660869565217391,0.8070175438596491,1,0.8932038834951457,0.9243478260869565,-0.05826087
ionosphere_data.csv,Binary Classification,Clustering,14,0.7443478260869565,0.6764705882352942,1,0.8070175438596491,0.9243478260869565,-0.18
smoke_detection_iot.csv,Binary Classification,None,50104,0.9989191815892743,0.9922697736948242,0.98949838,0.9908821390613638,0.9989191815892743,0
smoke_detection_iot.csv,Binary Classification,Random,10020,0.9982322715827351,0.9883917502535783,0.9797787956652888,0.9840664272890485,0.9989191815892743,-0.00068691
smoke_detection_iot.csv,Binary Classification,Stratified,10020,0.9983617097906005,0.9917402127178094,0.9792201988604625,0.9854404407217944,0.9989191815892743,-0.000557472
smoke_detection_iot.csv,Binary Classification,Kmeans,2505,0.9952118800649691,0.986793327,0.9516255167020444,0.9688904055053177,0.9989191815892743,-0.003707302
smoke_detection_iot.csv,Binary Classification,Uncertainty,5010,0.9982368028575157,0.9939711957128503,0.9946374706736677,0.9943042215769489,0.9989191815892743,-0.000682379
smoke_detection_iot.csv,Binary Classification,Importance,5010,0.996807201,0.9855336598701446,0.9665959110713886,0.9759729272419628,0.9989191815892743,-0.00211198
smoke_detection_iot.csv,Binary Classification,Reservoir,10020,0.9982490216743372,0.9911654774040095,0.977656128,0.9843644544431946,0.9989191815892743,-0.00067016
smoke_detection_iot.csv,Binary Classification,Gradient,5009,0.9281483570613277,0.7709950599858857,0.9764272148363311,0.8616355301424558,0.9989191815892743,-0.070770825
smoke_detection_iot.csv,Binary Classification,Clustering,2505,0.9971208592546992,0.9902242668200115,0.961903698,0.9758585515130908,0.9989191815892743,-0.001798322
water_quality_2.csv,Binary Classification,None,6396,0.8400742416962445,0.7176470588235294,0.33516483516483514,0.45692883895131087,0.8400742416962445,0
water_quality_2.csv,Binary Classification,Random,1279,0.8297865744974349,0.6626506024096386,0.3021978021978022,0.41509433962264153,0.8400742416962445,-0.010287667
water_quality_2.csv,Binary Classification,Stratified,1279,0.8319642275918719,0.7073170731707317,0.31868131868131866,0.4393939393939394,0.8400742416962445,-0.008110014
water_quality_2.csv,Binary Classification,Kmeans,319,0.8160386862784607,0.6019417475728155,0.34065934065934067,0.43508771929824563,0.8400742416962445,-0.024035555
water_quality_2.csv,Binary Classification,Uncertainty,639,0.3735411274198298,0.11302847282139776,0.7197802197802198,0.1953765846383296,0.8400742416962445,-0.466533114
water_quality_2.csv,Binary Classification,Importance,639,0.8346959810288442,0.6403508771929824,0.4010989010989011,0.49324324324324326,0.8400742416962445,-0.005378261
water_quality_2.csv,Binary Classification,Reservoir,1279,0.8300035648413645,0.5876288659793815,0.3131868131868132,0.40860215053763443,0.8400742416962445,-0.010070677
water_quality_2.csv,Binary Classification,Gradient,638,0.8298911948418295,0.4950980392156863,0.554945055,0.5233160621761658,0.8400742416962445,-0.010183047
water_quality_2.csv,Binary Classification,Clustering,319,0.8066538539035013,0.6666666666666666,0.27472527472527475,0.38910505836575876,0.8400742416962445,-0.033420388
banana_quality.csv,Binary Classification,None,6400,0.9443702255784774,0.8545887961859356,0.8951310861423221,0.874390244,0.9443702255784774,0
banana_quality.csv,Binary Classification,Random,1280,0.9427420980345282,0.8569696969696969,0.8826466916354557,0.8696186961869619,0.9443702255784774,-0.001628128
banana_quality.csv,Binary Classification,Stratified,1280,0.9442780379344343,0.8677379480840544,0.8764044943820225,0.8720496894409938,0.9443702255784774,-9.22E-05
banana_quality.csv,Binary Classification,Kmeans,320,0.9433264739476156,0.858682635,0.8951310861423221,0.8765281173594132,0.9443702255784774,-0.001043752
banana_quality.csv,Binary Classification,Uncertainty,640,0.9451749143358037,0.8605769230769231,0.8938826466916354,0.8769136558481323,0.9443702255784774,0.000804689
banana_quality.csv,Binary Classification,Importance,640,0.9438874123240817,0.8625304136253041,0.885143571,0.8736906962415281,0.9443702255784774,-0.000482813
banana_quality.csv,Binary Classification,Reservoir,1280,0.9433764740257408,0.8632478632478633,0.8826466916354557,0.8728395061728395,0.9443702255784774,-0.000993752
banana_quality.csv,Binary Classification,Gradient,639,0.938393654,0.8308740068104427,0.9138576779026217,0.8703923900118906,0.9443702255784774,-0.005976572
banana_quality.csv,Binary Classification,Clustering,320,0.9428764732444893,0.8554360812425329,0.8938826466916354,0.8742368742368742,0.9443702255784774,-0.001493752
AIDS_Classification.csv,Binary Classification,None,1711,0.8788580246913581,0.7682926829268293,0.6057692307692307,0.6774193548387096,0.8788580246913581,0
AIDS_Classification.csv,Binary Classification,Random,342,0.8658297720797721,0.7052631578947368,0.6442307692307693,0.6733668341708543,0.8788580246913581,-0.013028253
AIDS_Classification.csv,Binary Classification,Stratified,342,0.8619717473884141,0.7159090909090909,0.6057692307692307,0.65625,0.8788580246913581,-0.016886277
AIDS_Classification.csv,Binary Classification,Kmeans,85,0.8460648148148148,0.7530864197530864,0.5865384615384616,0.6594594594594595,0.8788580246913581,-0.03279321
AIDS_Classification.csv,Binary Classification,Uncertainty,171,0.8098290598290598,0.42487046632124353,0.7884615384615384,0.5521885521885522,0.8788580246913581,-0.069028965
AIDS_Classification.csv,Binary Classification,Importance,171,0.879659307,0.6442307692307693,0.6442307692307693,0.6442307692307693,0.8788580246913581,0.000801282
AIDS_Classification.csv,Binary Classification,Reservoir,342,0.8562143874643874,0.6559139784946236,0.5865384615384616,0.6192893401015228,0.8788580246913581,-0.022643637
AIDS_Classification.csv,Binary Classification,Gradient,170,0.8731303418803418,0.7887323943661971,0.5384615384615384,0.64,0.8788580246913581,-0.005727683
AIDS_Classification.csv,Binary Classification,Clustering,85,0.8281398385565052,0.7758620689655172,0.4326923076923077,0.5555555555555556,0.8788580246913581,-0.050718186
EntrepreneurialStudents.csv,Binary Classification,None,175,0.8418803418803419,0.7272727272727273,0.8888888888888888,0.8,0.8418803418803419,0
EntrepreneurialStudents.csv,Binary Classification,Random,35,0.6367521367521367,0.45,0.5,0.47368421052631576,0.8418803418803419,-0.205128205
